score,content
1,저렴한 가격에 개별 포장된 마스크 잘 구매했습니다. 근데 택배 상자가 젖어있네요. 내부 비닐까지 젖진 않아 사용에는 지장 없지만 첫인상이 상당히 안 좋습니다. 사용해보고 괜찮으면 한 달 후기때 리뷰 수정하겠습니다.
1,프리미엄은 괜찮은데 이건 보플일어나서 짜증남
1,마스크가 불량이 있어서 좀 아쉽네요
1,"아니 중간중간에 빈 마스크 포장지있어요
처음에는 한두개 그려려니 했는데

이건 무슨 자주 나오니 대략적으로 현재
7개정도는 빈봉지가 나오네요

7개 보내세요"
1,"100개주문해서 50개짜리 2박스가 왔는데
1박스는 정상인데 다른1박스는 왜
46개만 들어있나요????
어이가 없네요~"
1,귀걸이가 커서 얼굴에 잘 않맞고 흘러 내려 불편함
1,탄력이 없고 호흡이 불편하네요.
1,마스크안쪽 마감재에 긴털들이 많아서 코와 얼굴이 매우매우 간지럽습니다. 이 마스크 쓰고 나면 계속 코가 간지럽고 기침나요.  코 간지럽다는 글 봤을때 저 사람만 그렇겠지 했는데 ㅎㅎ
1,"후기가 너무 좋다는게....
다른 마스크랑 별차이 없어요"
1,상품평이 너무좋아서 구입했습니다 근데 첫마스크부터 마스크안쪽에 보플이 거슬리더라구요 이것만이러나~~2주정도 착용 매일 매일 ㅜㅜ 역시나 마스크마다 보플이 정말 ..마스크 사서 이런적은 첨이네요  반품도 할수없고
1,보풀 안난다고 하더니만 보풀 존나 많이 남
1,"제품 확인을 안하고 구매확정을 눌러서 교환을 못하게됐는데..2개가 마스크가 없는공상태로 왔네요.
좀더 꼼꼼히 확인하시고 보내셔야할듯합니다."
1,프리미엄 이라 뭔가 좀더 좋을거란 생각에 주문을하고 제품을 사용해보니 별 특별함은 못느끼고 피부가려움만 유발하네요 비추입니다
1,마스크가 너무크고 마스크끝선이 피부에 닿는데 쓰라림 ㅠ.ㅠ
1,"리뷰가 매우 좋길래 구매했었어요
그런데 사용해보면서 첫 인상과 많이 달랐어요
숨 쉬기 편하지 않고 특히 땀에 젖으면 심해져요
가격이 저렴한 편도 아닌데 가족들 모두 별로라고 해서 속상했네요
그리고 구매하고 나서 알았지만 마스크에 kf94마크나 브랜드 각인이 안돼있어서 좀 그랬어요..
재구매 생각이 안드네요"
1,만족합니다~~~~~~~~~~
1,"후기가 왜 좋은지 이해가 되지않아요
너무크고 헐렁하네요
하나 뜯어서 반품도 못하고
비추입니다"
1,"보풀이 안일어난다는게 이런 재질이라는 의미인줄 몰랐어요 
엄청 뻣뻣해서 쓰면 불편합니다
감싸는 느낌도 없어요

많이 시킨 거 아까워서 쓰는데 감싸주질 않아서 다 뜨고 마스크 쓴 의미가 있나 싶은 마스크네요
알았으면 주문 안했을거에요"
1,"예전에 구매하고 좋아서 재구매 했는데 퀄리티가 예전보다 많이 떨어지네요
아쉽습니다"
1,사이즈가 너무 커요 하관은 너무 넓게 나왔구요 사이즈때문에 마스크 기능이 떨어져요ㅠㅠ
1,"리뷰쓰려고 구매확정했네요..
리뷰보고 샀는데 뒷통수 맞은 느낌이에요
얼굴 가렵고 보풀 일어나고 재질은 빳빳하고 실망이에요 핏감도 없고 붕뜨고 휴 화가나네요싼편도 아닌데"
1,크기가 너무 크네요
1,"별로입니다.
특가 상품을 살까 이걸살까 많이 고민하다가 너무 싼건 안좋을꺼 같고 이건 평도 좋아 샀는데
끈도 짱짱하지 않고.. 너무 별로이네요"
1,"소재가 너무 빳빳해요...
얼굴 다 쓸릴거 같습니다
평이 좋아서 고심 끝에 구매했는데
그만큼 실망스럽네요
하나씩 낱개 포장이라 반품도 안되고 너무 불편하네요
택배 보낼 때 샘플 하나 정도 센스있게 챙겨서 보내주셨음 좋겠어요
이러한 제품인데 쓸거면 쓰고 아니면 반품해라 정도의
고객 의견 반영할 수 있게요"
1,별 1개도 주기 아까움 마스크가 제대로 역할을 하는지도 모르겠고 커서 마스크 끈이 덜렁거리고 이거 살빠에 다른 마스크 사셈 왜 후기 좋은지 모르겠음;; 재질 완전 구림 그리고 이거 초반에 쓸 때 얼굴에 여드름도 나고 그랬음; 돈 낭비하지말고 진짜 다른 마스크 사세요 이 글 보고도 사고 후회나 하지마셈~
1,무난합니다 수고하세요
1,"안에 털같은게 있어서 코가 너무 간지러워요 ㅠㅠ
마스크 쓸때마다 간지러워 죽겠음"
1,"KFAD 마스크 안쪽이 보풀인지 잔털이 너무 잘 생겨요.. 자꾸 간지러워서 벗게 되네요;;
KF94는 괜찮은데 KFAD는 별로에요"
1,"털이 얼굴에 묻어요 부드럽다고
상품평이 좋ㅇㅏ사용하는데 반품귀찮아
그냥사용합니다 서비스로주신
마스카 더 좋아요 94마스크 넘 따끔따끔하네요"
1,"부드럽다고해서 사용하는데
서비스로주시 덴탈마스크가 더좋아요
얼굴이 따깝고털이 얼굴에 묻어요"
1,"후기들 좋아서 처음으로 주문해서 썼는데
뜯고 한두개는 괜찮았는데 그 이후로 사진처럼 점선부분 날까롭게 마감이 되어있고 마스크 앞쪽에 줄에 눌린 자국이 있어서
몇개 계속 뜯어봤는데 다 불량이예요
아이들 쓰다 손 다칠까 걱정되요.포장지 안 뜯은거만 반품 해주세요"
1,별로에요 별로에요....
1,"너무 뻣뻣한 재질이네요
평이 좋아서 구매한건데 실망스럽습니다"
1,사지마세요 역시 싼게 비지떡임
1,끈이 넘길고 앞 만지면 구김이 많이생겨요
1,포장된 한개 안에가 마스크가 없이 잘못 왔네요 100개 샀는데 잘못포장된 99개가 왔어요 그리고 좀 뻣뻣한거 같아 재질이 아쉬어요
1,평상시 KF94 마스크를 쓰고 다니는데 사서 쓰던게 거희 다 써서 이번에 이 제품으로 구매를 했는데요. 솔직히 별로였어요 대형치고 다른 마스크들에 비해서 좀 더 큰 것 같았어요. 마스크를 쓰면 너무 커서 귀 쪽 끈을 묶어서 쓰고 있고 마스크가 너무 힘이 없어서 잘 덜렁거림;; 마스크 재질도 이상하고 이런 마스크 재질을 처음 써봐요 무슨 싸구려 재질 같음;; 전반적으로 별로여서 재구매 안 할 듯합니다 버리기엔 돈 아까워서 걍 쓰고 다님;;
1,뻣뻣하고 안좋아요 ㅠㅠ
1,제가 미국에 보내주기로 해서 주문해서 받자마자 바로 보냈는데 오늘 추가로 주신 덴탈마스크가 끈이 없다고 합니다. 당황스럽습니다.
1,"배송도 빠르고 마스크 자체의 질은 좋은데 너무 커요...
성인여자고 그렇게 작은얼굴은 아닌데 너어어어무 커서 그냥 쓰고 다니기 힘들어요 이미 하나 뜯어서 써서 반품 안될거같ㅇㅏ서 접어서 쓰고 다닙니다..."
1,덴탈마스크 끈이 바뀌어서 아쉽네요 이제 다른걸로 사야겠어요
1,평이좋아샀는데 마스크재질도 너무안좋고 귀끈이 길어서 안아팠던거였네요 그덕에 마스크가 너무커요  촥 감기는 느낌이없어요 널널해서 오히려 붕뜨는느낌이라 제대로 방역이안될거같은 걱정이됩니다. 뜯어서 반품도안되고 난감하네요 사은품으로같이주신 일회용마스크는 더 최악이네요
1,"미세먼지 때문에 코로나 이전부터 kf94를 써왔는데
너무 얇고 밀착감 너무 안좋네요
리뷰평이 너무 과장 된 거 같네요
재질도 싸구려 재질입니다;;; 괜히 싼게 아니었네요;;;"
1,"코 부분 고정이 미흡해서 눈쪽으로 입김이 계속 들어와요
지금껏 써본 마스크들 중 제일 별로네요
환불하기 귀찮아서 그냥 씁니다"
1,아 이거 진짜 불편해요 밀착이 잘안되고 잘흘러내림
1,다른마스크는덜했는데 이마스크쓰고 트러블이너무많이생기네요 오히려 피부에좋다해서 사용하는선데 괜산거같네요 돈아까움
1,수많은 케이엪 구사를 샀지만 10/4점 정도되는거같네요
1,"다른마스크 사용하다가 이 마스크로 바꾸면서 트러블이 생겨서 피부과다니는중입니다. 관찮은분들도 있겠지만 저는 양쪽 볼,턱에 여드름처럼 트러블이 많이 생겼네요. 피부과에서 약처방받아 먹고있습니다. 제게는 최악의 마스크네요"
1,잘받았습니다 잘받았습니다
1,기대가 컷는데 너무 뻣뻣하고 별로네요 많이 크고 줄도 별로 ㅠㅠ 싼거 살걸 후회되요
1,안감이 별로였어요. 그냥 부직포 같은 느낌입니다. 단지 검정색이란 이유로 가격이 더 비싼건지 의문입니다. 흰색과 안감이 다른건 알아지만 차이가 많이 나네요. 안감 많이 따지는분은 흰색사세요.
1,"기존에 사용해보고 너무 좋아서 재구매를 했는데 원가 절감을 한건지 검은색도 흐려지고 재질도 변경되어서 원래 흐트러짐없이 단단한 재질이었고 하루종일 착용해도 보풀이 전혀 일어나지 않았었는데, 지금은 흐물흐물거려서 착용시 매우 불편하고 30분만 착용해도 보풀이 일어나서 착용할 수가 없습니다.
그리고 마스크 이음새 부분이 불량인 것들도 있네요
남은마스크는 다 버려야 겠네요."
1,원단이 까칠까칠하고 뻣뻣해요 비추해요
1,"별로인듯 합니다
너무 비싸고 비싼만큼의 제질도 아님 
저가의 국산 제품에 비해 ㅠㅠ"
1,"100장이나 샀는데 안에 너무 까끌까끌해서 쓰기가 너무 꺼려지네요,, 마스크 줄 때문에 귀 아프거나 하는건 없는데 피부에 닿는 라인이 너무 거칠어서 불편해요 ㅠㅠ"
1,너무 딱딱하고 플라스틱 비닐 소리남... 냄새가 납니다. 이 마스크 사옹하고부터 마스크 착용부에 두드러기 같은것처럼 피부트러블이 올라와요...ㅜㅜ
1,"너~~~~무 커요.
줄을 꼬아서 귀에 걸어도 옆이 뜰 정도예요.
살짝 걱정되긴 하지만 그냥 써야죠 뭐~ㅜㅜ"
1,"겨울에 사용하여 맘에든 제품인데..
여름용이 필요하여
여름용이라 광고하여 구매했지만 딱히 여름용이 아니네요ㅡㅡ 속았다는 느낌"
1,100매+50매라함은 똑같은 KF94를 150매 준다는거 아닌가요? 상세정보에 기재가 되어있는지는 모르겠으나 나는 이거 사기라는 생각이 듭니다 포장을 뜯어버려서 반품도 못하구요 KF94를 원했던거라 이런줄알았으면 선택안했을겁니다
1,천이 너무 까끌까끌해서 피부 트러블 나요. 여태까지 다양한 마스크 써봤는데 이렇게 재질이 안 좋은 마스크는 처음이네요. 상품평이 왜 이렇게 좋은건지 이해가 안 감. 싼 이유가 있네요ㅠ
1,평이 좋아서 구매 했는데 피부에 닿는 곳이 거칠어서 불편해요
1,"좋기는개뿔.. 오늘 처음으로 하나썼는데입에 보풀같은거
들어가서 미치겠습니다
많이 주문했는데 언제 다쓰려나 ..하..."
1,가볍긴한데 마스크하단이좀크네요..작은얼굴도 아닌데.. 입술닿는부분 실오라기도 올라오고..재구매의사 없네요
1,크기가 다른 대형보다 작은듯 답답하네요
1,한통은 50갠데 한통은 49개네요.
1,"갯수도 잘 맞게 오고 배송도 빨라서 좋았는데
2개 중 1개는 불량 . 마감이 제대로 안 되어 있어서 옆에 다 뜨고 까슬거리고 아픔
재구매 의사 없음"
1,"100장 구입시 같이구성되어있는
일회용은 도저히 착용하고 나갈수없는 형태입니다!! 귀걸이부분 이걸사용하라고 보내주신건가요? 애들 색종이로 오려 붙여 만든것도 아니고 황당
이건 사은품이 아니고 제품을kf94+일회용50매를 구매한건데요
순간 너무. 화가나서 반품하려했지만
귀찮아서 하지않습니다"
1,어제 도착해서 오늘 첫장을 꺼내 출근했는데 까끌거려서보니 저렇게 한쪽이 떠있어서 까끌거린거네요 한장만들고나와서 오늘 퇴근까지 계속 까끌거린 상태로 일해야하니 짜증만납니다
1,얼굴 닿는부분이 꺼끌꺼끌해서 피부 자극됩니다 ㅡ 마스크 중국산이네요
1,"귀가 안아프다고 하는데 그건 잘모르겠고
디자인이 너무 튀고 이상하고 보기에 안좋은 것 같습니다"
1,"이 마스크만 쓰면 안에 물방울생겨서 축축하고 
에휴..50장짜리 사서ㅠㅠㅠ진짜 억지로 쓰고있습이다.....ㅠㅠㅠ"
1,마스크가 커서 뜨고 이상해요
1,커도 너무커요ㅠㅠ 사이즈 일반적이지 않네요
1,"써보고 리뷰쓸려고 기다렸다 이제서야 리뷰를 쓰네요
오늘 처음 써봤는데 
신중하니 못하고 리뷰들만 믿고 바로 100매나 구입한걸 후회했어요
서비스로 비말마스크도 같이 보내주시고 했던데..
너무 실망이 큽니다

생각보다 얇고(KF80느낌) 착용하고 하루종일 있으니 얼굴에 밀착이 되는데 처음 꼈을때는 오른쪽아래가 붕 뜨면서 밀착이 안되어 마스크를 끼나마나한 느낌이더라구요 
그래도 마스크가 좀 큰가..? 하면서 애써 좋게 생각할려고 했는데 착용 후 실외로 나가서 숨 몇번 쉬었더니 마스크 안이 축축해지면서 입김으로 인해 생긴 물방울들이 맺혀 줄줄 흐르는 지경에 이르던데
저만 그런건지 도대체가 알 수가 없네요"
2,제품 문제 있어요.. 양끝  접히는 부분이 세워져서 양볼을 살짝 따갑게 건드림.  마스크 움직일때마다 고문임.. 100개나 샀는데 망함 ㅠㅠ
2,원래 매번 쓰던 KF94 마스크를 벗어나서 다른것도 사용해 볼까 하고 구매 하였는데 ... 원래 쓰던것보다 1만원가량 더 비싸고 재질은 뻣뻣해서 바스락 바스락 거리고 .. 재질때문에 그런건지 계속 쓰다보니 마스크가 움츠러드네요?? 리뷰이벤트에 별 5개에 인생마스크니 매번 이것만 사용하니 하시는 분들은 ... 그냥 리뷰상품 받으려고 하거나 아니면 알바생이겠죠 ?? 저도 코로나 시대에 10개 이상 넘는 회사 마스크 제품을 써왔는데 이 가격에 이정도 사용감 마스크는 처음이에요 완전 실망입니다. 남은 건 그냥 당근에 팔아야겠어요
2,배송과 귀의 불편함은 없습니다만 사은품으로 준다던 덴탈마스크는 어차피 쓰지도 않아서 그렇다쳐도 본상품 상태가 그렇네요.. 마스크 안쪽 벌려서 접히는 부분이 찢어져서 얼굴에 기스가 나요... 10개 정도 썼는데 한번빼고 전부그래서 쪽가위로 잘라쓰고 있습니다.이거는 좀 심각하네요.
2,오래착용하면 귀가 아파요
2,"재질이 저렴하고 마감이 거칠어서 피부에 닿아서 따끔하고 해요, 거슬리네요"
2,"뭐  저는 마스크 질이나  모양  그렇게  신경안씁니다만은  대형이라고  샀는데   작아요  제기준이  아니라  아버지  기준에서도  작네요 !  그래서  제가 주문을  잘못했나하고  주문 확인,  포장지 확인을  해봐도 작네요  저는  얼굴이  커서  그렇고하지만  아버지는  얼굴이  보통이신데도(최근 등산을   매일하셔서   살이  완전  빠지심)   편하게  쓸려고  대형을  주문했는데 특대가  따로있나  확인을 해봐야겠네요"
