gender,birth,marriage_type,religion,income,code_job,code_region
2.0,1964.0,1.0,1.0,23.0,421.0,1.0
2.0,1990.0,5.0,1.0,263.0,245.0,1.0
1.0,1991.0,5.0,1.0,308.0,231.0,1.0
2.0,1935.0,2.0,1.0,,,1.0
1.0,1950.0,1.0,1.0,,,1.0
2.0,1953.0,1.0,1.0,,,1.0
2.0,1958.0,3.0,1.0,,,1.0
1.0,1984.0,5.0,1.0,220.0,910.0,1.0
1.0,1950.0,1.0,2.0,30.0,259.0,6.0
2.0,1954.0,1.0,2.0,,,6.0
1.0,1977.0,1.0,2.0,917.0,139.0,1.0
2.0,1979.0,1.0,2.0,,,1.0
1.0,2010.0,0.0,2.0,,,1.0
1.0,2014.0,0.0,2.0,,,1.0
2.0,2015.0,0.0,2.0,,,1.0
2.0,1979.0,1.0,2.0,342.0,313.0,1.0
1.0,1980.0,1.0,2.0,500.0,313.0,1.0
2.0,2014.0,0.0,2.0,,,1.0
2.0,2014.0,0.0,2.0,,,1.0
1.0,2016.0,0.0,2.0,,,1.0
2.0,1969.0,1.0,2.0,125.0,510.0,2.0
1.0,1970.0,1.0,2.0,667.0,312.0,2.0
2.0,1946.0,2.0,1.0,81.0,930.0,1.0
2.0,1943.0,2.0,1.0,,,7.0
1.0,1917.0,2.0,2.0,,,7.0
1.0,1932.0,1.0,1.0,,,1.0
2.0,1938.0,1.0,1.0,,,1.0
1.0,1969.0,5.0,1.0,,,1.0
2.0,1930.0,2.0,2.0,,,1.0
2.0,1953.0,3.0,2.0,,,6.0
2.0,1983.0,1.0,2.0,120.0,399.0,6.0
2.0,2013.0,0.0,2.0,,,6.0
1.0,1978.0,1.0,2.0,357.0,312.0,6.0
1.0,2010.0,0.0,2.0,,,6.0
1.0,1969.0,1.0,2.0,558.0,311.0,2.0
2.0,1973.0,1.0,1.0,525.0,252.0,2.0
2.0,2000.0,5.0,2.0,,,2.0
1.0,2003.0,0.0,2.0,,,2.0
2.0,1943.0,3.0,2.0,109.0,941.0,1.0
1.0,1969.0,1.0,2.0,628.0,411.0,1.0
2.0,1972.0,1.0,2.0,135.0,259.0,1.0
2.0,2000.0,5.0,2.0,,,1.0
2.0,2002.0,0.0,2.0,,,1.0
1.0,1975.0,1.0,2.0,,852.0,1.0
2.0,1976.0,1.0,2.0,,313.0,1.0
1.0,2004.0,0.0,2.0,,,1.0
1.0,2009.0,0.0,2.0,,,1.0
2.0,1939.0,2.0,1.0,,,1.0
1.0,1969.0,5.0,2.0,,,1.0
1.0,1956.0,1.0,2.0,,,1.0
2.0,1958.0,1.0,2.0,,,1.0
2.0,1963.0,5.0,1.0,150.0,532.0,3.0
1.0,1948.0,1.0,2.0,,,1.0
2.0,1954.0,1.0,2.0,,,1.0
2.0,1979.0,1.0,2.0,,,1.0
1.0,1979.0,1.0,2.0,394.0,873.0,1.0
2.0,2011.0,0.0,2.0,,,1.0
1.0,2013.0,0.0,2.0,,,1.0
1.0,1957.0,1.0,1.0,263.0,783.0,1.0
2.0,1955.0,1.0,1.0,29.0,930.0,1.0
1.0,1968.0,1.0,2.0,658.0,223.0,1.0
2.0,1971.0,1.0,1.0,202.0,311.0,1.0
1.0,1999.0,5.0,1.0,150.0,521.0,1.0
1.0,1958.0,1.0,1.0,,783.0,1.0
2.0,1990.0,5.0,1.0,350.0,241.0,1.0
1.0,1993.0,5.0,2.0,,,1.0
2.0,1962.0,2.0,1.0,215.0,391.0,1.0
2.0,1986.0,5.0,1.0,60.0,254.0,1.0
1.0,1990.0,5.0,1.0,267.0,312.0,1.0
2.0,1950.0,5.0,2.0,,,1.0
1.0,1933.0,1.0,1.0,,,1.0
2.0,1939.0,1.0,1.0,,,1.0
1.0,1965.0,5.0,1.0,,,1.0
2.0,1940.0,2.0,1.0,,,1.0
1.0,1942.0,3.0,1.0,4.0,941.0,1.0
1.0,1975.0,1.0,2.0,,510.0,1.0
2.0,1980.0,1.0,2.0,250.0,510.0,1.0
1.0,2007.0,0.0,2.0,,,1.0
2.0,2009.0,0.0,2.0,,,1.0
1.0,1935.0,1.0,1.0,,,1.0
2.0,1942.0,1.0,1.0,,,1.0
1.0,1973.0,1.0,1.0,,873.0,1.0
2.0,1976.0,1.0,1.0,,,1.0
1.0,1935.0,1.0,2.0,,,1.0
2.0,1941.0,1.0,2.0,,,1.0
1.0,1926.0,2.0,2.0,,,1.0
1.0,1949.0,1.0,1.0,,,1.0
2.0,1955.0,1.0,1.0,,,1.0
2.0,1990.0,5.0,1.0,159.0,999.0,1.0
1.0,1937.0,1.0,1.0,,,2.0
2.0,1936.0,1.0,1.0,,,2.0
2.0,1988.0,5.0,1.0,400.0,521.0,2.0
2.0,1990.0,5.0,1.0,259.0,521.0,2.0
2.0,1992.0,5.0,1.0,200.0,521.0,2.0
1.0,1954.0,1.0,1.0,231.0,922.0,2.0
2.0,1960.0,1.0,1.0,110.0,941.0,2.0
1.0,1995.0,5.0,1.0,,441.0,2.0
1.0,1968.0,5.0,2.0,,783.0,1.0
2.0,1934.0,2.0,1.0,,,1.0
1.0,1963.0,5.0,1.0,,,1.0
2.0,1945.0,2.0,2.0,,,1.0
1.0,1970.0,5.0,2.0,,,1.0
1.0,1970.0,5.0,2.0,153.0,752.0,1.0
1.0,1993.0,5.0,1.0,247.0,761.0,1.0
1.0,1975.0,1.0,1.0,,,1.0
2.0,1968.0,1.0,1.0,163.0,399.0,1.0
2.0,2005.0,0.0,1.0,,,1.0
2.0,2007.0,0.0,1.0,,,1.0
2.0,1971.0,5.0,2.0,428.0,133.0,1.0
1.0,1946.0,1.0,1.0,,,1.0
2.0,1951.0,1.0,1.0,,,1.0
2.0,1979.0,1.0,1.0,495.0,311.0,1.0
1.0,1978.0,1.0,1.0,508.0,311.0,1.0
2.0,2007.0,0.0,1.0,,,1.0
1.0,2010.0,0.0,1.0,,,1.0
1.0,1945.0,1.0,1.0,,,2.0
2.0,1951.0,1.0,1.0,168.0,246.0,2.0
2.0,1970.0,4.0,2.0,175.0,521.0,1.0
1.0,1995.0,5.0,2.0,,,1.0
2.0,1999.0,5.0,2.0,,,1.0
2.0,1933.0,2.0,1.0,,,2.0
1.0,1995.0,5.0,2.0,294.0,899.0,2.0
1.0,1947.0,1.0,2.0,,,1.0
2.0,1942.0,1.0,1.0,,,1.0
2.0,1942.0,2.0,2.0,,,1.0
1.0,1961.0,5.0,2.0,,,1.0
1.0,1993.0,5.0,2.0,146.0,274.0,1.0
2.0,1995.0,5.0,2.0,179.0,313.0,1.0
1.0,1932.0,1.0,2.0,,,1.0
2.0,1939.0,1.0,2.0,,,1.0
2.0,1978.0,5.0,2.0,,,1.0
1.0,1983.0,5.0,1.0,,159.0,1.0
2.0,1927.0,2.0,1.0,,,1.0
1.0,1945.0,1.0,1.0,198.0,910.0,1.0
2.0,1951.0,1.0,1.0,,,1.0
2.0,1965.0,3.0,2.0,247.0,441.0,1.0
2.0,1986.0,5.0,2.0,200.0,286.0,1.0
1.0,1945.0,1.0,2.0,,,1.0
2.0,1949.0,1.0,1.0,,,1.0
1.0,1968.0,1.0,2.0,,254.0,2.0
2.0,1969.0,1.0,2.0,,254.0,2.0
1.0,1959.0,1.0,1.0,326.0,873.0,2.0
2.0,1960.0,1.0,1.0,,,2.0
2.0,1986.0,1.0,2.0,,312.0,2.0
1.0,1980.0,1.0,2.0,,921.0,2.0
2.0,2015.0,0.0,2.0,,,2.0
2.0,2017.0,0.0,2.0,,,2.0
1.0,1962.0,1.0,1.0,,,1.0
2.0,1965.0,1.0,1.0,163.0,941.0,1.0
2.0,1991.0,5.0,1.0,358.0,952.0,1.0
1.0,1994.0,5.0,1.0,,,1.0
1.0,1965.0,1.0,2.0,,811.0,1.0
2.0,1965.0,1.0,1.0,,,1.0
2.0,1992.0,5.0,2.0,,,1.0
2.0,1996.0,5.0,2.0,,,1.0
1.0,1964.0,1.0,1.0,400.0,312.0,2.0
2.0,1966.0,1.0,1.0,130.0,421.0,2.0
1.0,1990.0,5.0,1.0,,930.0,2.0
2.0,1997.0,5.0,1.0,,,2.0
2.0,1953.0,3.0,1.0,,,1.0
1.0,1950.0,1.0,2.0,,,1.0
2.0,1954.0,1.0,2.0,,,1.0
2.0,1984.0,1.0,2.0,168.0,399.0,1.0
1.0,1978.0,1.0,2.0,335.0,132.0,1.0
2.0,2014.0,0.0,2.0,,,1.0
1.0,2017.0,0.0,2.0,,,1.0
2.0,1987.0,1.0,2.0,305.0,243.0,2.0
1.0,1980.0,1.0,2.0,270.0,753.0,2.0
2.0,1960.0,3.0,1.0,,,1.0
2.0,1992.0,5.0,1.0,,,1.0
2.0,1995.0,5.0,1.0,,,1.0
2.0,1974.0,1.0,1.0,209.0,521.0,1.0
1.0,1975.0,1.0,1.0,,441.0,1.0
1.0,1968.0,3.0,2.0,560.0,873.0,1.0
2.0,1997.0,5.0,2.0,75.0,952.0,1.0
1.0,1969.0,1.0,2.0,623.0,213.0,1.0
2.0,1970.0,1.0,2.0,,,1.0
2.0,2002.0,0.0,2.0,,,1.0
1.0,1958.0,1.0,1.0,210.0,863.0,1.0
2.0,1958.0,1.0,2.0,,,1.0
2.0,1960.0,4.0,1.0,140.0,521.0,1.0
2.0,1984.0,5.0,2.0,,159.0,1.0
1.0,1957.0,1.0,2.0,,521.0,5.0
2.0,1960.0,1.0,2.0,,521.0,5.0
2.0,1995.0,5.0,2.0,333.0,320.0,5.0
2.0,1995.0,5.0,2.0,229.0,314.0,1.0
1.0,1968.0,1.0,1.0,,842.0,1.0
2.0,1971.0,1.0,1.0,63.0,421.0,1.0
1.0,1998.0,5.0,1.0,,,1.0
1.0,2001.0,0.0,1.0,,,1.0
1.0,1952.0,1.0,1.0,313.0,141.0,1.0
2.0,1952.0,1.0,1.0,,951.0,1.0
2.0,1983.0,5.0,1.0,,281.0,1.0
2.0,1978.0,1.0,1.0,510.0,252.0,1.0
1.0,1975.0,1.0,1.0,378.0,285.0,1.0
1.0,2008.0,0.0,1.0,,,1.0
2.0,2010.0,0.0,1.0,,,1.0
2.0,1983.0,5.0,2.0,,,1.0
2.0,1980.0,1.0,1.0,,,1.0
1.0,1979.0,1.0,1.0,610.0,231.0,1.0
2.0,2010.0,0.0,1.0,,,1.0
1.0,1958.0,1.0,2.0,278.0,431.0,1.0
2.0,1965.0,1.0,2.0,108.0,952.0,1.0
2.0,1993.0,5.0,2.0,188.0,224.0,1.0
2.0,1996.0,5.0,2.0,,,1.0
1.0,1963.0,3.0,2.0,,522.0,1.0
1.0,1939.0,1.0,2.0,,,1.0
2.0,1947.0,1.0,2.0,130.0,941.0,1.0
2.0,1945.0,2.0,1.0,,,1.0
2.0,1930.0,2.0,1.0,,,1.0
2.0,1938.0,2.0,1.0,,,1.0
1.0,1966.0,3.0,1.0,,521.0,1.0
2.0,1995.0,5.0,1.0,180.0,953.0,1.0
2.0,1996.0,5.0,1.0,149.0,521.0,1.0
2.0,1949.0,2.0,1.0,,,1.0
2.0,1945.0,3.0,2.0,,,1.0
2.0,1930.0,2.0,1.0,,,1.0
2.0,1937.0,2.0,1.0,,,1.0
2.0,1956.0,3.0,2.0,,441.0,1.0
2.0,1988.0,5.0,2.0,419.0,722.0,1.0
1.0,1932.0,1.0,2.0,,,1.0
2.0,1942.0,1.0,1.0,,,1.0
2.0,1957.0,2.0,2.0,,,1.0
1.0,1982.0,5.0,2.0,350.0,134.0,1.0
1.0,1980.0,1.0,2.0,353.0,284.0,2.0
2.0,1982.0,1.0,2.0,100.0,284.0,2.0
2.0,1970.0,2.0,1.0,181.0,421.0,1.0
1.0,2000.0,5.0,1.0,,,1.0
1.0,2001.0,0.0,1.0,,,1.0
1.0,1966.0,1.0,1.0,763.0,313.0,1.0
2.0,1970.0,1.0,1.0,60.0,951.0,1.0
2.0,1998.0,5.0,1.0,213.0,314.0,1.0
2.0,2000.0,5.0,1.0,,,1.0
1.0,1940.0,1.0,1.0,,,1.0
2.0,1944.0,1.0,1.0,,,1.0
1.0,1972.0,5.0,2.0,240.0,799.0,1.0
2.0,1940.0,2.0,1.0,,,1.0
2.0,1958.0,3.0,2.0,250.0,442.0,1.0
2.0,1984.0,5.0,2.0,230.0,314.0,1.0
2.0,1982.0,5.0,2.0,,,1.0
1.0,1946.0,1.0,1.0,,121.0,1.0
2.0,1950.0,1.0,1.0,,,1.0
1.0,1969.0,1.0,2.0,269.0,510.0,1.0
2.0,1972.0,1.0,2.0,187.0,441.0,1.0
2.0,2001.0,0.0,2.0,,,1.0
2.0,2003.0,0.0,2.0,,,1.0
1.0,1960.0,1.0,2.0,,910.0,1.0
2.0,1962.0,1.0,2.0,,442.0,1.0
1.0,1942.0,1.0,1.0,168.0,942.0,1.0
2.0,1941.0,1.0,1.0,,,1.0
1.0,1952.0,1.0,2.0,,521.0,1.0
2.0,1956.0,1.0,2.0,182.0,951.0,1.0
2.0,1982.0,1.0,2.0,,399.0,1.0
1.0,1976.0,1.0,2.0,350.0,135.0,1.0
1.0,2009.0,0.0,2.0,,,1.0
2.0,2015.0,0.0,2.0,,,1.0
1.0,1939.0,1.0,1.0,,,1.0
2.0,1943.0,1.0,1.0,,,1.0
2.0,1932.0,2.0,1.0,,,2.0
2.0,1990.0,1.0,1.0,,,2.0
1.0,1986.0,1.0,1.0,417.0,510.0,2.0
2.0,2015.0,0.0,1.0,,,2.0
2.0,2018.0,0.0,1.0,,,2.0
1.0,1948.0,1.0,2.0,,,2.0
2.0,1952.0,1.0,2.0,,,2.0
1.0,1945.0,1.0,1.0,,,1.0
2.0,1947.0,1.0,1.0,,,1.0
1.0,1957.0,1.0,1.0,,,1.0
2.0,1962.0,1.0,1.0,,951.0,1.0
1.0,1983.0,5.0,1.0,,,1.0
2.0,1954.0,2.0,1.0,,,2.0
2.0,1975.0,5.0,1.0,367.0,285.0,2.0
2.0,1981.0,1.0,1.0,,,1.0
1.0,1980.0,1.0,2.0,,,1.0
1.0,1939.0,1.0,2.0,,,1.0
2.0,1946.0,1.0,1.0,,,1.0
1.0,1968.0,1.0,1.0,480.0,510.0,1.0
2.0,1969.0,1.0,1.0,,,1.0
2.0,1997.0,5.0,1.0,,,1.0
1.0,2000.0,5.0,1.0,,,1.0
1.0,1964.0,1.0,1.0,350.0,873.0,1.0
2.0,1972.0,1.0,1.0,267.0,532.0,1.0
2.0,2001.0,0.0,1.0,,,1.0
1.0,2002.0,0.0,1.0,,,1.0
1.0,1962.0,1.0,1.0,583.0,235.0,1.0
2.0,1961.0,1.0,1.0,,,1.0
2.0,1986.0,5.0,1.0,175.0,612.0,1.0
1.0,1992.0,5.0,1.0,,,1.0
1.0,1943.0,1.0,2.0,,,1.0
2.0,1946.0,1.0,2.0,,,1.0
1.0,1940.0,1.0,1.0,,,1.0
2.0,1942.0,1.0,1.0,,,1.0
2.0,1947.0,3.0,2.0,27.0,153.0,7.0
1.0,1958.0,3.0,2.0,,532.0,7.0
2.0,1954.0,2.0,2.0,,,1.0
1.0,1942.0,1.0,2.0,58.0,951.0,1.0
2.0,1947.0,1.0,2.0,,,1.0
1.0,1975.0,1.0,1.0,349.0,232.0,1.0
2.0,1981.0,1.0,1.0,,,1.0
1.0,2011.0,0.0,1.0,,,1.0
1.0,2013.0,0.0,1.0,,,1.0
1.0,2017.0,0.0,1.0,,,1.0
2.0,1944.0,3.0,1.0,,,1.0
2.0,1935.0,2.0,1.0,,,2.0
2.0,1936.0,2.0,1.0,,,1.0
2.0,1959.0,3.0,1.0,73.0,421.0,7.0
1.0,1945.0,1.0,2.0,120.0,941.0,1.0
2.0,1947.0,1.0,2.0,,,1.0
1.0,1963.0,1.0,1.0,,873.0,1.0
2.0,1960.0,1.0,1.0,417.0,510.0,1.0
1.0,1955.0,1.0,2.0,,,1.0
2.0,1956.0,1.0,1.0,,,1.0
2.0,1989.0,5.0,1.0,201.0,314.0,1.0
2.0,1987.0,1.0,1.0,,,1.0
1.0,1981.0,1.0,1.0,1417.0,312.0,1.0
2.0,2016.0,0.0,1.0,,,1.0
1.0,1956.0,1.0,2.0,,,5.0
2.0,1940.0,2.0,1.0,,,1.0
1.0,1971.0,5.0,1.0,,,1.0
2.0,1939.0,2.0,1.0,,,7.0
2.0,1964.0,1.0,2.0,,611.0,7.0
1.0,1952.0,1.0,2.0,,611.0,7.0
1.0,1956.0,1.0,1.0,,873.0,1.0
2.0,1964.0,1.0,1.0,99.0,951.0,1.0
2.0,1992.0,5.0,1.0,194.0,313.0,1.0
2.0,1995.0,5.0,1.0,,,1.0
1.0,1963.0,1.0,1.0,750.0,772.0,1.0
2.0,1967.0,1.0,1.0,,,1.0
2.0,1992.0,5.0,1.0,130.0,259.0,1.0
2.0,1994.0,5.0,1.0,200.0,314.0,1.0
1.0,2003.0,0.0,1.0,,,1.0
1.0,1939.0,1.0,1.0,,,1.0
2.0,1946.0,1.0,1.0,,,1.0
1.0,1967.0,1.0,2.0,634.0,312.0,1.0
2.0,1966.0,1.0,2.0,,521.0,1.0
1.0,1993.0,5.0,2.0,259.0,799.0,1.0
1.0,1970.0,5.0,2.0,,762.0,7.0
2.0,1942.0,2.0,1.0,27.0,421.0,7.0
1.0,1973.0,5.0,2.0,,442.0,7.0
1.0,1948.0,1.0,2.0,,910.0,1.0
2.0,1953.0,1.0,2.0,,,1.0
1.0,1981.0,1.0,2.0,524.0,222.0,1.0
2.0,1985.0,1.0,1.0,,,1.0
2.0,1931.0,2.0,1.0,,,1.0
1.0,1969.0,1.0,2.0,842.0,312.0,2.0
2.0,1971.0,1.0,2.0,160.0,313.0,2.0
2.0,2001.0,0.0,2.0,,,2.0
1.0,1974.0,1.0,2.0,515.0,922.0,1.0
2.0,1976.0,1.0,2.0,,,1.0
1.0,2005.0,0.0,1.0,,,1.0
2.0,2007.0,0.0,2.0,,,1.0
1.0,1974.0,1.0,2.0,649.0,274.0,1.0
2.0,1975.0,1.0,2.0,508.0,252.0,1.0
2.0,2004.0,0.0,2.0,,,1.0
1.0,1971.0,1.0,1.0,410.0,313.0,7.0
2.0,1979.0,1.0,2.0,400.0,252.0,7.0
1.0,2005.0,0.0,2.0,,,7.0
1.0,2007.0,0.0,2.0,,,7.0
1.0,2013.0,0.0,2.0,,,7.0
1.0,1969.0,1.0,2.0,426.0,892.0,2.0
2.0,1969.0,1.0,1.0,208.0,521.0,2.0
2.0,2001.0,0.0,1.0,,,2.0
2.0,2002.0,0.0,1.0,,,2.0
1.0,1970.0,1.0,1.0,1585.0,221.0,1.0
2.0,1971.0,1.0,1.0,,,1.0
2.0,2003.0,0.0,1.0,,,1.0
1.0,1962.0,1.0,2.0,417.0,274.0,2.0
2.0,1971.0,1.0,2.0,458.0,312.0,2.0
2.0,2007.0,0.0,2.0,,,2.0
2.0,1960.0,5.0,1.0,230.0,251.0,1.0
2.0,1957.0,3.0,2.0,200.0,952.0,1.0
2.0,1982.0,1.0,2.0,173.0,253.0,1.0
2.0,1985.0,5.0,2.0,200.0,399.0,1.0
1.0,1982.0,1.0,2.0,365.0,510.0,1.0
2.0,2014.0,0.0,2.0,,,1.0
2.0,2017.0,0.0,2.0,,,1.0
1.0,1949.0,1.0,1.0,,,1.0
2.0,1952.0,1.0,1.0,,,1.0
1.0,1972.0,5.0,1.0,,,1.0
1.0,1974.0,1.0,2.0,500.0,239.0,2.0
2.0,1977.0,1.0,2.0,,,2.0
2.0,2013.0,0.0,2.0,,,2.0
2.0,1940.0,2.0,1.0,,,1.0
1.0,1941.0,1.0,2.0,,,1.0
2.0,1942.0,1.0,1.0,108.0,999.0,1.0
2.0,1935.0,2.0,1.0,,,1.0
1.0,1953.0,1.0,1.0,322.0,510.0,1.0
2.0,1956.0,1.0,1.0,258.0,243.0,1.0
1.0,1952.0,1.0,2.0,,783.0,1.0
2.0,1956.0,1.0,2.0,,,1.0
1.0,1983.0,5.0,2.0,210.0,399.0,1.0
1.0,1952.0,1.0,2.0,682.0,313.0,1.0
2.0,1950.0,1.0,2.0,,,1.0
1.0,1982.0,5.0,2.0,370.0,231.0,1.0
1.0,1979.0,1.0,1.0,583.0,261.0,1.0
2.0,1984.0,1.0,1.0,,,1.0
1.0,2011.0,0.0,1.0,,,1.0
1.0,2011.0,0.0,1.0,,,1.0
2.0,1938.0,2.0,1.0,,,1.0
2.0,1936.0,2.0,1.0,,,1.0
2.0,1984.0,1.0,1.0,414.0,239.0,5.0
1.0,1983.0,1.0,1.0,500.0,312.0,5.0
1.0,1967.0,1.0,1.0,1000.0,312.0,1.0
2.0,1971.0,1.0,1.0,,259.0,1.0
2.0,2003.0,0.0,1.0,,,1.0
2.0,2006.0,0.0,1.0,,,1.0
1.0,1956.0,1.0,2.0,222.0,792.0,1.0
2.0,1956.0,1.0,2.0,,,1.0
1.0,1986.0,5.0,2.0,230.0,510.0,1.0
1.0,1947.0,1.0,1.0,,611.0,2.0
2.0,1953.0,1.0,1.0,,873.0,2.0
1.0,1963.0,1.0,1.0,52.0,248.0,2.0
2.0,1966.0,1.0,1.0,,,2.0
2.0,1999.0,5.0,1.0,,259.0,2.0
1.0,2001.0,0.0,1.0,,,2.0
1.0,2005.0,0.0,1.0,,,2.0
1.0,1944.0,1.0,1.0,222.0,942.0,1.0
2.0,1946.0,1.0,1.0,,,1.0
2.0,1929.0,2.0,1.0,,,1.0
2.0,1940.0,2.0,1.0,,,1.0
2.0,1972.0,5.0,1.0,,254.0,1.0
2.0,1951.0,2.0,1.0,,,1.0
2.0,1972.0,1.0,2.0,673.0,285.0,1.0
1.0,1971.0,1.0,2.0,250.0,222.0,1.0
1.0,1974.0,1.0,2.0,358.0,521.0,2.0
2.0,1978.0,1.0,2.0,342.0,521.0,2.0
2.0,1952.0,3.0,1.0,,441.0,1.0
1.0,1984.0,5.0,2.0,,,1.0
2.0,1952.0,2.0,1.0,,,1.0
1.0,1979.0,1.0,1.0,,,2.0
2.0,1979.0,1.0,1.0,,,2.0
1.0,2017.0,0.0,1.0,,,2.0
1.0,1977.0,1.0,2.0,633.0,159.0,1.0
2.0,1975.0,1.0,2.0,,,1.0
1.0,2010.0,0.0,2.0,,,1.0
1.0,2016.0,0.0,2.0,,,1.0
2.0,1963.0,2.0,1.0,150.0,421.0,2.0
2.0,1990.0,5.0,1.0,72.0,442.0,2.0
2.0,1992.0,5.0,1.0,250.0,399.0,2.0
2.0,1979.0,1.0,2.0,520.0,223.0,1.0
1.0,1979.0,1.0,2.0,623.0,222.0,1.0
2.0,2012.0,0.0,2.0,,,1.0
1.0,1941.0,6.0,1.0,,952.0,1.0
2.0,1944.0,2.0,1.0,27.0,952.0,1.0
2.0,1942.0,1.0,2.0,,,1.0
1.0,1974.0,1.0,2.0,,522.0,1.0
2.0,1974.0,1.0,2.0,,,1.0
2.0,2006.0,0.0,2.0,,,1.0
1.0,2010.0,0.0,2.0,,,1.0
2.0,1942.0,2.0,1.0,,,2.0
1.0,1981.0,1.0,2.0,450.0,532.0,1.0
2.0,1981.0,1.0,2.0,110.0,952.0,1.0
1.0,2006.0,0.0,2.0,,,1.0
2.0,2009.0,0.0,2.0,,,1.0
1.0,1975.0,1.0,2.0,542.0,222.0,1.0
2.0,1975.0,1.0,2.0,,,1.0
2.0,2003.0,0.0,2.0,,,1.0
2.0,2006.0,0.0,2.0,,,1.0
1.0,1964.0,1.0,2.0,285.0,313.0,1.0
2.0,1968.0,1.0,2.0,260.0,243.0,1.0
2.0,2001.0,0.0,2.0,,,1.0
2.0,2003.0,0.0,2.0,,,1.0
1.0,2005.0,0.0,2.0,,,1.0
2.0,1927.0,2.0,2.0,,,1.0
1.0,1977.0,1.0,2.0,342.0,761.0,1.0
1.0,2000.0,5.0,2.0,,,1.0
2.0,1977.0,1.0,2.0,175.0,246.0,1.0
2.0,2001.0,0.0,2.0,,,1.0
1.0,1961.0,1.0,1.0,249.0,753.0,1.0
2.0,1963.0,1.0,1.0,65.0,930.0,1.0
1.0,1990.0,5.0,1.0,251.0,942.0,1.0
1.0,1995.0,5.0,1.0,,,1.0
1.0,1959.0,1.0,2.0,250.0,910.0,1.0
2.0,1963.0,1.0,2.0,,999.0,1.0
2.0,1989.0,5.0,2.0,291.0,285.0,1.0
1.0,1990.0,5.0,2.0,300.0,236.0,1.0
1.0,1970.0,1.0,2.0,383.0,234.0,1.0
2.0,1971.0,1.0,2.0,199.0,992.0,1.0
2.0,2006.0,0.0,2.0,,,1.0
1.0,1971.0,1.0,1.0,369.0,861.0,1.0
2.0,1975.0,1.0,1.0,660.0,313.0,1.0
2.0,2002.0,0.0,1.0,,,1.0
1.0,2005.0,0.0,1.0,,,1.0
1.0,1973.0,1.0,1.0,550.0,311.0,2.0
2.0,1971.0,1.0,1.0,,,2.0
1.0,2003.0,0.0,1.0,,,2.0
2.0,2007.0,0.0,1.0,,,2.0
1.0,1975.0,1.0,2.0,295.0,149.0,2.0
2.0,1977.0,1.0,2.0,171.0,313.0,2.0
1.0,2003.0,0.0,2.0,,,2.0
1.0,2006.0,0.0,2.0,,,2.0
1.0,1962.0,1.0,1.0,583.0,312.0,1.0
2.0,1968.0,1.0,1.0,167.0,247.0,1.0
2.0,1995.0,5.0,1.0,30.0,392.0,1.0
1.0,1997.0,5.0,1.0,,,1.0
1.0,1968.0,1.0,2.0,500.0,761.0,1.0
2.0,1974.0,1.0,2.0,200.0,313.0,1.0
2.0,1999.0,5.0,2.0,,,1.0
2.0,2001.0,0.0,2.0,,,1.0
1.0,2003.0,0.0,2.0,,,1.0
1.0,1973.0,1.0,1.0,370.0,431.0,1.0
2.0,1974.0,1.0,1.0,179.0,952.0,1.0
1.0,2001.0,0.0,1.0,,,1.0
2.0,2008.0,0.0,1.0,,,1.0
1.0,1975.0,1.0,2.0,,521.0,1.0
2.0,1975.0,1.0,1.0,,521.0,1.0
2.0,2003.0,0.0,1.0,,,1.0
2.0,2008.0,0.0,1.0,,,1.0
1.0,1978.0,1.0,1.0,398.0,771.0,1.0
2.0,1978.0,1.0,1.0,,,1.0
2.0,2007.0,0.0,1.0,,,1.0
2.0,2010.0,0.0,1.0,,,1.0
1.0,1961.0,1.0,2.0,,873.0,1.0
2.0,1963.0,1.0,2.0,,,1.0
1.0,1993.0,5.0,2.0,217.0,441.0,1.0
1.0,1972.0,1.0,2.0,583.0,312.0,1.0
2.0,1973.0,1.0,2.0,260.0,259.0,1.0
1.0,2002.0,0.0,2.0,,,1.0
1.0,1974.0,1.0,2.0,,,1.0
2.0,1975.0,1.0,2.0,101.0,952.0,1.0
2.0,1998.0,5.0,2.0,125.0,952.0,1.0
1.0,2000.0,5.0,2.0,80.0,952.0,1.0
1.0,2003.0,0.0,2.0,,,1.0
2.0,2006.0,0.0,2.0,,,1.0
1.0,1953.0,1.0,2.0,,521.0,1.0
2.0,1959.0,1.0,2.0,,,1.0
2.0,1981.0,5.0,2.0,225.0,246.0,1.0
2.0,1983.0,1.0,1.0,235.0,313.0,1.0
1.0,1979.0,1.0,1.0,425.0,222.0,1.0
1.0,1952.0,1.0,1.0,,510.0,1.0
2.0,1957.0,1.0,1.0,,521.0,1.0
2.0,1989.0,5.0,1.0,258.0,313.0,1.0
2.0,1990.0,5.0,1.0,163.0,531.0,1.0
1.0,1993.0,5.0,1.0,,,1.0
1.0,1946.0,1.0,1.0,,,1.0
2.0,1949.0,1.0,1.0,,,1.0
1.0,1978.0,5.0,1.0,310.0,314.0,1.0
1.0,1975.0,1.0,1.0,317.0,921.0,2.0
2.0,1981.0,1.0,1.0,54.0,999.0,2.0
2.0,2014.0,0.0,1.0,,,2.0
1.0,2016.0,0.0,1.0,,,2.0
1.0,1961.0,1.0,1.0,,782.0,1.0
2.0,1961.0,1.0,2.0,197.0,941.0,1.0
1.0,1990.0,5.0,2.0,,531.0,1.0
2.0,1992.0,5.0,2.0,218.0,421.0,1.0
2.0,1995.0,5.0,2.0,163.0,314.0,1.0
